2026-06-03T16:54:11	tedana.tedana_workflow	INFO    	Using output directory: /Users/handwerkerd/Documents/code/meica/ohbm-2026-multiecho/five-echo-dataset/tedana_external_regress_processed
2026-06-03T16:54:11	utils.check_te_values	WARNING 	TE values appear to be in milliseconds. Per BIDS convention, echo times should be provided in seconds. Support for millisecond TE values is deprecated and will be removed in a future version. Please provide TE values in seconds.
2026-06-03T16:54:11	tedana.tedana_workflow	INFO    	Initializing and validating component selection tree
2026-06-03T16:54:11	component_selector.__init__    	INFO    	Performing component selection with demo_external_regressors_motion_task_models
2026-06-03T16:54:11	component_selector.__init__    	INFO    	Demonstration based on the minimal decision tree that uses partial F stats on a model with multiple external regressors divided by category and task regressors to bias towards keeping.
2026-06-03T16:54:11	io.__init__    	INFO    	Generating figures directory: /Users/handwerkerd/Documents/code/meica/ohbm-2026-multiecho/five-echo-dataset/tedana_external_regress_processed/figures
2026-06-03T16:54:11	utils.load_mask   	WARNING 	Computing EPI mask from first echo using nilearn's compute_epi_mask function. Most external pipelines include more reliable masking functions. It is strongly recommended to provide an external mask, and to visually confirm that mask accurately conforms to data boundaries.
2026-06-03T16:54:12	tedana.tedana_workflow	INFO    	Loading input data: ['five-echo-dataset/p06.SBJ01_S09_Task11_e1.sm.nii.gz', 'five-echo-dataset/p06.SBJ01_S09_Task11_e2.sm.nii.gz', 'five-echo-dataset/p06.SBJ01_S09_Task11_e3.sm.nii.gz', 'five-echo-dataset/p06.SBJ01_S09_Task11_e4.sm.nii.gz', 'five-echo-dataset/p06.SBJ01_S09_Task11_e5.sm.nii.gz']
2026-06-03T16:54:12	utils.make_adaptive_mask	INFO    	Echo-wise intensity thresholds for adaptive mask: [5853.639  4862.627  4073.2693 3377.1418 2800.739 ]
2026-06-03T16:54:12	utils.make_adaptive_mask	WARNING 	4 voxels in user-defined mask do not have good signal. Removing voxels from mask.
2026-06-03T16:54:12	tedana.tedana_workflow	INFO    	Computing T2* map
2026-06-03T16:54:13	combine.make_optcom 	INFO    	Optimally combining data with voxel-wise T2* estimates
2026-06-03T16:54:13	tedana.tedana_workflow	INFO    	Writing optimally combined data set: /Users/handwerkerd/Documents/code/meica/ohbm-2026-multiecho/five-echo-dataset/tedana_external_regress_processed/desc-optcom_bold.nii.gz
2026-06-03T16:54:13	tedana.tedana_workflow	INFO    	Using supplied mixing matrix from ICA
2026-06-03T16:54:13	collect.generate_metrics	INFO    	Calculating standardized parameter estimate maps for optimally combined data
2026-06-03T16:54:13	collect.generate_metrics	INFO    	Calculating unstandardized parameter estimate maps for optimally combined data
2026-06-03T16:54:13	collect.generate_metrics	INFO    	Calculating F-statistic maps
2026-06-03T16:54:14	collect.generate_metrics	INFO    	Thresholding standardized parameter estimate maps
2026-06-03T16:54:14	collect.generate_metrics	INFO    	Thresholding T2* F-statistic maps
2026-06-03T16:54:14	collect.generate_metrics	INFO    	Thresholding S0 F-statistic maps
2026-06-03T16:54:14	collect.generate_metrics	INFO    	Counting significant voxels in T2* F-statistic maps
2026-06-03T16:54:14	collect.generate_metrics	INFO    	Counting significant voxels in S0 F-statistic maps
2026-06-03T16:54:14	collect.generate_metrics	INFO    	Thresholding optimal combination beta maps to match T2* F-statistic maps
2026-06-03T16:54:15	collect.generate_metrics	INFO    	Thresholding optimal combination beta maps to match S0 F-statistic maps
2026-06-03T16:54:15	collect.generate_metrics	INFO    	Calculating kappa and rho
2026-06-03T16:54:15	collect.generate_metrics	INFO    	Calculating variance explained
2026-06-03T16:54:15	collect.generate_metrics	INFO    	Calculating normalized variance explained
2026-06-03T16:54:15	collect.generate_metrics	INFO    	Calculating DSI between thresholded T2* F-statistic and optimal combination beta maps
2026-06-03T16:54:15	collect.generate_metrics	INFO    	Calculating DSI between thresholded S0 F-statistic and optimal combination beta maps
2026-06-03T16:54:15	collect.generate_metrics	INFO    	Calculating signal-noise t-statistics
2026-06-03T16:54:15	collect.generate_metrics	INFO    	Calculating external regressor fits. Fits all external nuisance regressors to a single model using an F statistic
2026-06-03T16:54:15	collect.generate_metrics	INFO    	Calculating external regressor fits. Fits all task regressors to a single model using an F statistic
2026-06-03T16:54:15	external.fit_regressors	INFO    	External regressors fit for nuisance includes detrending with 2 Legendre Polynomial regressors.
2026-06-03T16:54:15	external.fit_mixing_to_regressors	INFO    	Running fit_mixing_to_regressors for nuisance
2026-06-03T16:54:15	external.fit_mixing_to_regressors	INFO    	ICA matrix has 160 time points and 41 components
2026-06-03T16:54:15	external.build_fstat_regressor_models	INFO    	Size for base regressor model for nuisance: (160, 2)
2026-06-03T16:54:15	external.build_fstat_regressor_models	INFO    	Size for full regressor model for nuisance: (160, 17)
2026-06-03T16:54:15	external.build_fstat_regressor_models	INFO    	Regressors in full model for nuisance: ['baseline 0', 'baseline 1', 'csf1', 'csf2', 'csf3', 'mot_dpitch', 'mot_droll', 'mot_dx', 'mot_dy', 'mot_dyaw', 'mot_dz', 'mot_pitch', 'mot_roll', 'mot_x', 'mot_y', 'mot_yaw', 'mot_z']
2026-06-03T16:54:15	external.build_fstat_regressor_models	INFO    	Size of external regressor partial model 'no Motion': (160, 5)
2026-06-03T16:54:15	external.build_fstat_regressor_models	INFO    	Regressors in partial model (everything but regressors of interest) 'no Motion': ['baseline 0', 'baseline 1', 'csf1', 'csf2', 'csf3']
2026-06-03T16:54:15	external.build_fstat_regressor_models	INFO    	Size of external regressor partial model 'no CSF': (160, 14)
2026-06-03T16:54:15	external.build_fstat_regressor_models	INFO    	Regressors in partial model (everything but regressors of interest) 'no CSF': ['baseline 0', 'baseline 1', 'mot_dpitch', 'mot_droll', 'mot_dx', 'mot_dy', 'mot_dyaw', 'mot_dz', 'mot_pitch', 'mot_roll', 'mot_x', 'mot_y', 'mot_yaw', 'mot_z']
2026-06-03T16:54:15	external.fit_regressors	INFO    	External regressors fit for task includes detrending with 2 Legendre Polynomial regressors.
2026-06-03T16:54:15	external.fit_mixing_to_regressors	INFO    	Running fit_mixing_to_regressors for task
2026-06-03T16:54:15	external.fit_mixing_to_regressors	INFO    	ICA matrix has 160 time points and 41 components
2026-06-03T16:54:15	external.build_fstat_regressor_models	INFO    	Size for base regressor model for task: (160, 2)
2026-06-03T16:54:15	external.build_fstat_regressor_models	INFO    	Size for full regressor model for task: (160, 3)
2026-06-03T16:54:15	external.build_fstat_regressor_models	INFO    	Regressors in full model for task: ['baseline 0', 'baseline 1', 'signal_checkerboard']
2026-06-03T16:54:15	tedica.automatic_selection	INFO    	Performing ICA component selection with tree: demo_external_regressors_motion_task_models
2026-06-03T16:54:15	selection_nodes.manual_classify	INFO    	Step 0: manual_classify: Set all to unclassified 
2026-06-03T16:54:15	selection_utils.comptable_classification_changer	INFO    	Step 0: No components fit criterion False to change classification
2026-06-03T16:54:15	selection_utils.log_decision_tree_step	INFO    	Step 0: manual_classify applied to 41 components. 41 True -> unclassified. 0 False -> nochange.
2026-06-03T16:54:15	selection_nodes.manual_classify	INFO    	Step 0: manual_classify component classification tags are cleared
2026-06-03T16:54:15	selection_utils.log_classification_counts	INFO    	Step 0: Total component classifications: 41 unclassified
2026-06-03T16:54:15	selection_nodes.dec_left_op_right	INFO    	Step 1: left_op_right: provisionalreject if rho>kappa, else nochange
2026-06-03T16:54:15	selection_utils.log_decision_tree_step	INFO    	Step 1: left_op_right applied to 41 components. 5 True -> provisionalreject. 36 False -> nochange.
2026-06-03T16:54:15	selection_utils.log_classification_counts	INFO    	Step 1: Total component classifications: 5 provisionalreject, 36 unclassified
2026-06-03T16:54:15	selection_nodes.dec_left_op_right	INFO    	Step 2: left_op_right: provisionalreject if ['countsigFS0>countsigFT2 & countsigFT2>0'], else nochange
2026-06-03T16:54:15	selection_utils.log_decision_tree_step	INFO    	Step 2: left_op_right applied to 41 components. 2 True -> provisionalreject. 39 False -> nochange.
2026-06-03T16:54:15	selection_utils.log_classification_counts	INFO    	Step 2: Total component classifications: 5 provisionalreject, 36 unclassified
2026-06-03T16:54:15	selection_nodes.calc_median 	INFO    	Step 3: calc_median: Median(median_varex)
2026-06-03T16:54:15	selection_utils.log_decision_tree_step	INFO    	Step 3: calc_median calculated: median_varex=0.5718989019117408
2026-06-03T16:54:15	selection_utils.log_classification_counts	INFO    	Step 3: Total component classifications: 5 provisionalreject, 36 unclassified
2026-06-03T16:54:15	selection_nodes.dec_left_op_right	INFO    	Step 4: left_op_right: provisionalreject if ['dice_FS0>dice_FT2 & variance explained>0.57'], else nochange
