ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14	ICA_15	ICA_16	ICA_17	ICA_18	ICA_19	ICA_20	ICA_21	ICA_22	ICA_23	ICA_24	ICA_25	ICA_26	ICA_27	ICA_28	ICA_29	ICA_30	ICA_31	ICA_32	ICA_33	ICA_34	ICA_35	ICA_36	ICA_37	ICA_38	ICA_39	ICA_40
0.073426307600517	0.14087339398685647	-0.6361185497406924	0.22229521096189497	0.9473349655736084	0.9508641192287441	-0.2521943662107249	0.6706037194941061	-0.6510500670608814	-0.2640611525348975	0.14873045565006637	0.9003508754827345	0.2325513860878206	0.3587182592942058	-0.08584496693064178	0.3186591961670255	0.8873455803913634	-0.20597299128945445	-0.08857275785241983	-0.9335153953096206	1.4771501303660985	-0.6321654811281701	0.994586499501	-1.569929857994754	-0.5437635463737179	0.9106499824428762	0.724269058008839	0.09212117083753256	0.01385869747738372	-0.5636353411052085	-0.429493914882486	-0.5866637751299247	0.2521153263467822	0.10014102822477593	-1.6417290973631398	1.9653200937753108	-0.12631827443247284	0.2714555807044743	0.11911820363343845	-0.24178559192055565	0.16704994189830236
-0.955032524730209	-0.4059438318026073	-1.4770688794651958	0.8651445841782469	1.557435224165513	1.1236890466934892	0.6119540892865157	1.5799563583878673	-0.5702505467703548	-0.05574520993509689	0.8772995894354633	0.8601280846085156	0.4245574178461152	-0.5449813097278771	-1.1052331485177638	1.208729716549951	-0.2149576511746066	-0.41097260961477833	-0.2499812329794469	-1.6832363529401067	2.4174519780214023	-1.5498002591818163	1.1962539878760732	-1.4308711663194582	-0.9991396991057314	1.193371368178766	0.49844743579912454	-0.33712507446909123	0.5668840412224327	0.2498546823023263	-0.16990714142152372	-0.9927477650836384	0.6192312460759192	0.20530212325597832	-1.522634715006895	2.617050937665328	0.5879668517353199	-0.35970100734256477	0.4805051580649623	0.28917206518750194	0.20137709611884383
-0.5172324656166191	-1.625765098940271	-0.7332019495806309	1.5692617161844615	1.1691049377330922	-0.31047339858105516	1.429133073112009	-0.24940083722363865	0.18711150959054923	0.34378184306735726	1.3761925753459792	1.7690370919867398	-1.2724323395087205	-1.780285315320107	-1.509098064962249	1.451072674274538	-1.8431616541245728	0.8116057967452937	-0.35766319568690585	-0.735012051261132	0.7720759219838375	-0.26489795959696494	0.6920916543903439	-0.44151770487657216	-0.6518966584990592	0.35862906782491366	0.0826440759666863	-1.0862734978266244	0.6637442634459668	2.0331739317911373	0.2662349164199678	-0.7057037599486783	0.8021414711917846	0.12834306415427343	-1.4691993600159183	2.297263917624614	1.191676824855391	-1.0823726114849623	0.6857382692501113	-0.14001856321504597	0.357978837562859
0.7223308231748509	-1.4996496112600608	-0.07526179463355971	1.0602328590934358	1.4106438567758912	-1.3601796406966384	1.4680386940827037	-2.3219683259854484	-0.4138715745389628	0.03824048891153317	0.3208248492212259	1.6471966163164393	-1.131236041161108	-1.104655108456107	0.6488250675280955	0.729110918518247	-0.26726682622326214	2.0416297580994387	-0.49466191052361247	-0.362584829745123	-0.5564766549456281	-0.7462705603041416	0.2162151058596465	-1.09476719630006	-1.17993901325958	-0.8605414131732858	0.4066979141666712	-1.3129241111309478	1.0392385032522968	1.1081352583743522	-0.38097455285099036	-0.6275992132499179	-0.1848366562062423	-0.2953585846717989	-1.4815511326049786	2.2058017022075482	0.6711926804563779	-1.3955046485111984	-0.2618213947597218	-0.4841286903612854	-0.24447240374911264
0.1850340839872332	-0.20864569687564155	-0.490160422964918	-1.1105723236179637	1.5961873862754832	1.0665342475699227	0.03876083280671494	-1.6886326337702844	-0.02702224153892404	0.3533857710099379	-0.7106459169796215	0.49397243256300183	1.0101225539754748	0.05235468337305146	-0.1782766486494945	0.2851714662642135	-0.07968709638031854	2.049150575372251	-1.0136620822136726	-0.34096669911923694	-0.5247265468580931	-0.679720539794591	-0.9668343861415071	-1.309722879656166	-1.772056871174982	-0.7701250105627163	0.2128387449351181	-0.8087093261213448	1.5914315500134497	-0.4861725964137602	-0.7335232590072912	-0.6201788071607894	0.11438243485897925	-0.6767598317860299	-1.4948620367370478	2.1269843759880622	0.3129731155975639	-0.8820065871752699	-0.8391091220868189	-1.11681388763926	-0.7697569881098059
-0.6002721635828975	0.7663824908202419	-0.9709409697885841	-1.8613542025230634	0.48405293260756677	0.743095687277588	-0.7663487704820806	-0.8093230703929172	0.6123374854807206	1.0006599563666176	-0.17925968377300186	0.41398179044792277	-0.18222228069969415	0.22711945513780513	-1.5329762553179764	-0.7049245642681834	-0.3537699933987273	1.5664826771312832	-1.2017102894171392	-0.25991253419384336	-0.5339989613186774	0.12282907621154161	-0.6756067971801932	-1.1271058632079134	-1.3362103428333885	-0.24497676401792468	0.047720734893190696	-0.6832820143431285	0.6828304935630792	-0.46260408646101825	-0.578739519536248	-0.6185603814971847	1.2897967547681928	-0.5970822365938404	-1.4741147405067532	2.075592189172024	0.3361655371658668	-0.433446454826083	-0.02439969737408994	-1.7736716698532036	-0.31469881763071705
-0.6202327039686216	0.6418897055947155	-0.7898849169386088	-1.0203217750970086	0.1875075394189926	-1.1971334193811765	-0.842290354509899	-0.16410698667899662	-0.23108848271582272	1.734845824413938	0.4396807089483142	-0.16216408849024452	-1.619462716609218	-0.7769022775405972	-0.028188087268023562	-2.130790088625045	0.5431411674552946	1.492459741819467	-0.711516124780864	-0.18431113911738367	-0.060868971023352904	0.8907195214270381	0.9114814106262558	-0.7401804655159456	-0.8702721906488757	-1.3180921543822237	0.2703694578743517	-0.7882210991199208	-1.7308380022644454	-0.28941910556433664	-0.1591722853646008	-0.3473387099618857	0.7595468159106651	-0.3310461636511276	-1.4396957672551856	1.9305767792606316	0.2935347689574704	-0.9197816248967747	0.09838048798498901	-0.6087988231674246	-0.05783166644495553
-0.4853035958445666	0.5082184198290232	-0.6576719601486702	0.12819965111498888	1.0463578365564914	0.7089633183283127	-0.6833427371058796	0.5852973053049572	-0.705247938549636	1.8378000657555758	0.1235894936363805	-0.5160437470520294	0.13030368720307683	-1.2563992206367907	0.7388122057033121	-1.6403788265117083	1.1130628037783312	1.4283476536268405	-0.24354862736263094	-0.6367356669620526	-0.20077167774961321	1.113245204626646	0.41381503493356	0.2573294549884618	-0.6016788773770582	-2.1110348311983795	1.5666322501803058	-0.8078289176045863	-1.4203955684551453	-0.07056051914727614	1.462374200380509	0.33285715887524747	0.4170151769573314	0.9543451790878129	-1.482150952519048	2.050823150273476	-0.04160804474823121	-0.7451464852697797	-0.41296633721253795	-0.4591202316875841	-0.4172922030842731
-0.2637803673918641	-0.06302130449252948	-0.5312970491892928	0.7714868656599299	0.4608092862250614	1.093986621141591	-1.1063576923362943	1.1892530266176247	0.2076733720374285	0.27720942461450926	-1.0642380364804043	-0.09171876022870253	0.15977135818497323	-0.7566165171768588	-1.1240991449436029	0.06585575342785645	0.2651765481985129	1.562936409343198	-0.19580419114219835	-0.2938212583311603	-1.3217954033326806	-1.136283657082279	-1.9752157518423703	0.6412355746543882	0.03957143207265385	-1.4478384955182664	2.29021358343935	-0.6912028013588586	0.07220851095821626	0.33225554398279056	1.1529264283815897	0.8449097655138129	0.39240528105328926	0.9721618185388035	-1.4665127445688746	2.0222249089531266	0.7244885439615806	-0.5169488503475287	-0.07923666001479449	-0.8386081860706125	-0.4638616306129085
0.09112879621304623	-0.12283505539173807	-0.39046896089768635	0.9561291643814384	-0.38845735262835496	-0.2929817828507611	-1.1944323113911532	1.2502411204186399	0.09693718787124571	-0.35333899659363865	-1.1288525051822789	-0.473546367326858	-1.3090470287141307	-1.7420334324494082	-0.29520604214617935	1.0929360512389221	-1.2193054896353837	1.2832815685621843	-0.5965930931420753	-0.015459979205935578	-1.089942037121418	-1.3930823669145938	-2.1032213050476907	0.11999148319406681	0.33936936837069814	-0.7887919841853114	0.9050852806623618	-0.8613323106049376	0.2811388823870809	-0.04857764070082232	-1.1171597086626783	1.249040411868837	-0.7128033811312017	-0.48655598395071803	-1.4458198850185544	2.027097758015128	1.1631963021315923	-1.5134588950181835	-0.07375103111728441	-0.15208419799592113	0.1543991951603197
