rmse_mean	rmse_std	rmse_min	rmse_percentile02	rmse_percentile25	rmse_median	rmse_percentile75	rmse_percentile98	rmse_max
418.44317626953125	515.9816284179688	2.6164474487304688	47.29807556152344	161.2590560913086	269.01141357421875	466.9141387939453	2026.4213818359378	15546.5
417.02740478515625	516.3123168945312	1.3127827644348145	45.74305114746094	159.01624298095703	268.1024169921875	465.3182830810547	2027.1461474609378	15595.400390625
416.8723449707031	515.7516479492188	0.5074828267097473	45.01030715942383	159.8808135986328	268.2331237792969	466.0638885498047	2025.2457226562503	15542.2900390625
417.4418029785156	515.6008911132812	1.1188453435897827	46.75438278198242	161.1688232421875	268.7177734375	466.0062713623047	2027.5984765625	15545.775390625
417.10107421875	516.2264404296875	2.1788411140441895	45.79740173339844	159.71261596679688	267.57562255859375	465.3162384033203	2025.8535400390626	15579.6845703125
417.13116455078125	516.3009643554688	1.6616730690002441	45.13012405395508	160.34214782714844	267.4385070800781	465.1559600830078	2029.4875537109376	15576.2470703125
417.38897705078125	515.4428100585938	1.0717523097991943	46.77065216064454	160.89664459228516	268.33099365234375	465.2523498535156	2024.47564453125	15559.3251953125
416.6465148925781	514.8326416015625	3.820549726486206	46.38888641357422	159.6208267211914	268.3025207519531	464.95335388183594	2021.5108837890625	15570.0048828125
416.398193359375	515.0802612304688	2.7017509937286377	45.880980529785155	160.09801483154297	267.6817932128906	464.41334533691406	2021.7555859375002	15570.1552734375
416.3095397949219	515.5653076171875	3.0164098739624023	45.520412902832035	159.50670623779297	267.1320495605469	465.0286560058594	2024.9209228515626	15565.78125
416.30682373046875	516.108154296875	3.669534921646118	44.23796325683594	160.13021850585938	266.9632873535156	463.3126678466797	2032.922958984375	15561.6728515625
416.8079833984375	515.9425659179688	0.6745923161506653	44.951040802001955	159.76195526123047	267.3428955078125	464.6058807373047	2035.0092480468752	15550.58984375
416.98388671875	515.4755249023438	2.438680648803711	44.462156982421874	160.19627380371094	267.29608154296875	465.1944274902344	2025.510620117188	15542.912109375
416.4566955566406	515.830810546875	1.4517325162887573	44.16634460449219	159.0484161376953	267.4576110839844	464.4408264160156	2029.3984130859378	15581.0029296875
416.77996826171875	515.7060546875	1.285895824432373	44.65888916015625	160.02909088134766	268.3161315917969	465.0687561035156	2029.5841406250001	15556.2412109375
416.6952209472656	514.1452026367188	0.8272984027862549	45.37169647216797	160.39383697509766	268.16973876953125	465.54957580566406	2022.1976562500001	15561.8857421875
415.8421630859375	513.3576049804688	1.6513161659240723	46.120714263916014	160.43663787841797	267.30877685546875	465.2707061767578	2012.7408349609375	15585.7802734375
416.68280029296875	513.0018920898438	2.390387535095215	48.4521565246582	160.8126220703125	267.7380065917969	464.3778381347656	2020.8357958984375	15580.6513671875
418.1094970703125	512.5432739257812	1.5117088556289673	47.52660888671875	162.0593490600586	269.96307373046875	466.8874816894531	2026.48947265625	15565.28125
418.0719299316406	512.1419677734375	1.1900913715362549	50.60238372802734	162.6958465576172	269.8476867675781	467.14109802246094	2014.8023193359377	15592.0537109375
417.5442199707031	512.9999389648438	2.168947219848633	49.09643630981445	161.21521759033203	268.3678283691406	468.08355712890625	2017.175737304688	15589.572265625
418.420166015625	512.5928344726562	1.357927680015564	50.549417877197264	162.00662231445312	269.5709228515625	466.4502868652344	2017.9986962890625	15555.7265625
417.9560546875	511.85284423828125	3.460770606994629	50.52357223510742	162.4622039794922	270.79986572265625	466.8166046142578	2012.9003955078126	15611.33203125
416.9972839355469	511.6982421875	4.0293684005737305	49.63218872070313	160.8330307006836	269.28790283203125	465.0949401855469	2012.065424804688	15579.9326171875
418.4245300292969	511.81634521484375	2.253002405166626	49.544996185302736	161.84331512451172	270.5262451171875	467.105712890625	2009.2128320312502	15548.7763671875
418.0551452636719	511.9206848144531	1.1876391172409058	48.603582611083986	161.89906311035156	269.7164306640625	466.2892608642578	1999.035341796875	15575.90625
416.9839782714844	512.3661499023438	2.2650983333587646	48.24971298217773	160.7836456298828	269.1092224121094	466.0876770019531	2014.75630859375	15579.7431640625
416.9170227050781	512.6441040039062	0.9528473019599915	48.218064575195314	160.92054748535156	268.8092346191406	464.98191833496094	2016.3214013671877	15535.6201171875
416.548828125	513.1604614257812	1.9326037168502808	46.91054183959961	160.93829345703125	268.57666015625	465.1222381591797	2020.6527832031252	15557.0732421875
416.4894714355469	513.8406372070312	0.5715928077697754	46.55879776000977	160.34455108642578	267.7950134277344	465.83250427246094	2015.8814404296875	15583.462890625
417.5033264160156	513.0634155273438	3.336925983428955	49.839694061279296	161.6360626220703	268.7188415527344	465.0073547363281	2014.4893896484377	15578.0166015625
420.73309326171875	512.9679565429688	4.175636291503906	52.421014404296876	164.97382354736328	272.2616882324219	468.4397735595703	2015.51267578125	15598.060546875
421.8651123046875	514.6073608398438	3.7019553184509277	51.920160064697264	165.7421112060547	273.18499755859375	470.8211364746094	2018.8290966796876	15573.9033203125
421.1822509765625	514.741943359375	0.7083364129066467	51.48651916503906	165.0772476196289	271.0339050292969	469.38682556152344	2024.1454443359376	15583.5986328125
421.2128601074219	513.7015380859375	3.075375556945801	53.281055755615235	165.73316192626953	273.0527648925781	469.3662872314453	2018.6681250000006	15647.69921875
420.2127990722656	513.11279296875	2.2192654609680176	52.91906967163086	164.5314712524414	272.1507263183594	468.091796875	2020.1351416015625	15612.7353515625
420.6065673828125	513.2256469726562	4.866364002227783	53.040486602783204	165.4346694946289	271.5580139160156	468.4693908691406	2016.4425341796878	15562.7958984375
421.17449951171875	512.9398193359375	4.659497261047363	53.844835357666014	165.00755310058594	272.2224426269531	469.2828063964844	2011.9085546875003	15606.2197265625
421.646240234375	513.54931640625	2.5456795692443848	53.41045867919922	165.2589569091797	272.9474792480469	469.66481018066406	2014.6296923828127	15585.12890625
422.5169677734375	513.24951171875	5.228334903717041	54.49349258422852	166.51396942138672	273.6704406738281	469.20654296875	2010.8909960937501	15576.6748046875
423.44244384765625	513.3252563476562	2.5222063064575195	54.2699284362793	167.37860107421875	273.78839111328125	472.2079162597656	2016.8690625	15554.8017578125
424.0090637207031	512.9834594726562	2.7948708534240723	55.571822814941406	167.43081665039062	274.861572265625	472.9098663330078	2013.0746728515626	15592.962890625
424.19915771484375	512.8365478515625	0.7114192247390747	57.223667755126954	167.28762817382812	275.1315612792969	472.61045837402344	2010.55154296875	15580.8134765625
424.641357421875	512.2374877929688	1.1833570003509521	56.935142822265625	168.92972564697266	276.0449523925781	473.2771453857422	2016.0196484375	15572.74609375
424.8843688964844	511.9707946777344	0.9029811024665833	57.963094787597655	168.88561248779297	276.137451171875	474.2299346923828	2012.502006835938	15579.673828125
425.1921691894531	512.1458740234375	4.122611045837402	57.76621200561524	169.36577606201172	276.64398193359375	473.7179870605469	2003.2059228515627	15608.7705078125
425.9435119628906	511.5013732910156	5.466555118560791	58.96560333251953	170.42295837402344	276.9739990234375	474.30738830566406	2007.67869140625	15568.615234375
426.6368408203125	511.4488220214844	5.453624248504639	58.33369750976563	170.1897430419922	277.3024597167969	476.26507568359375	2006.234599609375	15575.662109375
426.1511535644531	511.22149658203125	6.315591335296631	58.816461181640626	170.5854034423828	277.4976501464844	473.8693389892578	2007.6963134765626	15572.8720703125
426.3587951660156	511.2331237792969	5.0189127922058105	60.51624038696289	170.80438232421875	277.5542297363281	474.1089782714844	2015.6234130859377	15578.8935546875
426.4618225097656	510.95916748046875	5.5250959396362305	60.90470901489258	171.2043685913086	277.917236328125	474.9895477294922	2003.88548828125	15629.0869140625
426.2857971191406	510.2366638183594	1.6621257066726685	61.9732878112793	171.13970947265625	277.23822021484375	473.3878631591797	2002.7274072265634	15592.173828125
428.00054931640625	510.40704345703125	3.0067238807678223	61.80372375488281	173.11801147460938	278.2210693359375	475.39501953125	2003.5626513671878	15594.44140625
427.55224609375	510.6270751953125	3.1029622554779053	60.158709869384765	171.50497436523438	278.50244140625	476.20428466796875	2000.3930419921876	15592.509765625
427.1075439453125	511.005126953125	6.413106918334961	60.259565429687505	172.0068130493164	277.8084411621094	475.0381317138672	2003.30490234375	15570.3623046875
428.0558166503906	511.0016784667969	2.9426589012145996	61.02165069580078	172.5935516357422	278.7594909667969	476.19581604003906	2010.7062451171876	15543.0576171875
427.35595703125	510.6435852050781	5.492118835449219	61.031247558593755	172.8009033203125	277.89923095703125	475.4272918701172	2010.1024902343752	15572.3212890625
426.2522888183594	510.8218994140625	5.006711483001709	60.22061676025391	171.23343658447266	276.97760009765625	473.4689483642578	2004.9899462890626	15564.2861328125
427.56878662109375	511.0423889160156	3.1550729274749756	60.22005142211914	172.60904693603516	278.0766906738281	474.9893798828125	2001.7360253906252	15588.9794921875
427.3605651855469	511.1439208984375	4.113079071044922	60.96767883300781	172.1541519165039	278.77581787109375	474.6778106689453	2008.680478515625	15586.3203125
427.2238464355469	511.5556945800781	1.5660741329193115	59.65976013183594	171.43373107910156	277.94525146484375	476.10874938964844	2009.0818896484375	15602.59765625
426.13482666015625	511.78948974609375	3.4714882373809814	59.53387359619141	170.5550537109375	277.0576171875	473.3702392578125	2009.382578125	15608.3955078125
427.5294189453125	511.85711669921875	0.32221975922584534	61.368833465576174	171.88270568847656	277.7855224609375	477.3559875488281	2011.2107666015627	15587.509765625
429.2203674316406	512.125244140625	0.7625371813774109	60.34362854003906	172.78689575195312	280.3887939453125	477.00836181640625	2011.1756689453127	15579.3681640625
429.0082092285156	511.8495178222656	1.9102332592010498	60.14547927856445	173.2343292236328	280.6745300292969	477.2615661621094	2014.7228515625006	15614.6513671875
429.22528076171875	512.1576538085938	1.8350605964660645	60.25424758911133	173.0938262939453	281.7304992675781	476.3998107910156	2015.3282421875003	15571.712890625
429.0504150390625	512.0897216796875	3.373116970062256	61.88501037597656	172.25878143310547	279.8150329589844	476.0959777832031	2014.157001953125	15556.162109375
428.1379699707031	512.1604614257812	1.2946172952651978	60.62676864624024	172.79134368896484	278.18096923828125	473.12220764160156	2012.8197119140625	15539.9072265625
428.3756103515625	512.3661499023438	5.757931232452393	60.80289291381836	171.2294158935547	279.351318359375	476.5304260253906	2017.2587744140628	15568.525390625
428.955322265625	512.374267578125	2.843872308731079	61.90292251586914	172.32434844970703	279.7720031738281	478.0487365722656	2018.8522363281252	15586.056640625
429.0753173828125	512.72705078125	2.732945442199707	60.51094390869141	172.39163208007812	279.862060546875	477.15374755859375	2017.7875634765626	15578.9990234375
429.28924560546875	512.86279296875	4.121426582336426	60.917512359619145	172.64075469970703	279.2366638183594	476.8714294433594	2014.6436132812503	15581.4150390625
427.7164306640625	512.1064453125	2.2808876037597656	60.860632781982424	170.9886245727539	278.2990417480469	474.70310974121094	2013.0526904296876	15609.6025390625
427.1670227050781	511.7991027832031	5.35849666595459	59.53491729736328	171.02391815185547	276.9854431152344	474.8453674316406	2005.5187451171876	15581.486328125
428.3706970214844	512.0408935546875	7.157165050506592	61.35962966918945	172.83087158203125	278.30767822265625	476.1055145263672	2014.0212890625	15610.4697265625
428.4549255371094	511.7626953125	6.63165807723999	60.93609252929687	173.41212463378906	278.71783447265625	476.4546661376953	2004.9056591796875	15588.69921875
429.9336853027344	511.6886901855469	4.639647483825684	60.6991862487793	174.23345184326172	281.2073974609375	476.9036560058594	2011.5070410156252	15570.345703125
431.4017333984375	511.8375244140625	4.302143096923828	61.19926513671875	174.59801483154297	282.6997375488281	480.94642639160156	2013.9511962890624	15565.1025390625
431.4757385253906	511.9117431640625	2.4141337871551514	62.956637268066416	174.99474334716797	282.2709655761719	480.81512451171875	2013.6134130859375	15564.6376953125
